出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"115/05/01","115/3","4999","鑫禾","電子零組件業","140516","138407","163196","1.5237668615026696","-13.897399446064854","389987","413426","-5.669454751273505","-"
"115/05/01","115/3","5007","三星","鋼鐵工業","558555","454819","601034","22.808194028833448","-7.067653410622361","1526900","1711822","-10.802641863464777","-"
"115/05/01","115/3","5203","訊連","資訊服務業","180880","197996","180265","-8.644619083213803","0.3411643968601781","585726","571525","2.484755697476051","-"
"115/05/01","115/3","5215","科嘉-KY","電腦及週邊設備業","289784","206313","247332","40.458429667543975","17.163973929778596","745674","581249","28.28822071091735","-"
"115/05/01","115/3","5222","全訊","半導體業","19287","76275","82843","-74.71386430678466","-76.71861231486064","177696","266411","-33.30005142430305","客戶訂單交期安排所致"
"115/05/01","115/3","5225","東科-KY","其他電子業","981230","604388","1003794","62.35100630720663","-2.247871575243526","2323130","2691775","-13.695238272143845","-"
"115/05/01","115/3","5234","達興材料","光電業","423556","366001","401398","15.72536687058232","5.520206876965007","1201300","1106061","8.61064624826298","-"
"115/05/01","115/3","5243","乙盛-KY","光電業","1110378","959091","1146719","15.773998504834266","-3.1691286182578295","3138645","3380559","-7.156035436742858","-"
"115/05/01","115/3","5244","弘凱","光電業","56443","42065","69479","34.18043504100796","-18.762503778120006","161222","178603","-9.731639446145921","-"
"115/05/01","115/3","5258","虹堡","電腦及週邊設備業","675009","374125","566913","80.42338790511192","19.06747596192008","1599772","1587671","0.7621856165414623","-"
"115/05/01","115/3","5269","祥碩","半導體業","1258478","892868","899626","40.947822074483575","39.88902054853906","3497963","2509137","39.40900795771614","-"
"115/05/01","115/3","5283","禾聯碩","電器電纜","557458","274334","565493","103.20412344076928","-1.4208840781406666","1223404","1266004","-3.3649182782992786","-"
"115/05/01","115/3","5284","jpp-KY","其他","411327","407618","278881","0.9099205628799514","47.491941007096216","1178719","809457","45.618482513586265","-"
"115/05/01","115/3","5285","界霖","半導體業","476531","411552","490027","15.788770313350438","-2.7541339558840634","1357374","1335411","1.6446622051188735","-"
"115/05/01","115/3","5288","豐祥-KY","電機機械","835163","421616","678636","98.08617320025806","23.064942030779388","2061141","1892248","8.925521390430852","-"
"115/05/01","115/3","5292","華懋","綠能環保","267133","127813","268571","109.00299656529461","-0.5354263863187015","623560","717913","-13.142678848272702","本公司完工百分比法係以投入成本為完工進度基礎，各期依工程安排時間不同而產生差異"
"115/05/01","115/3","5306","桂盟","運動休閒","478273","320186","473596","49.373489159426086","0.9875505705284673","1302158","1278749","1.8306172673448815","-"
"115/05/01","115/3","5388","中磊","通信網路業","6938365","4527206","3719327","53.25931711523619","86.54893748250691","16646403","11354280","46.609058434352505","客戶需求增溫"
"115/05/01","115/3","5434","崇越","電子通路業","7014545","5517727","5369196","27.12743852677017","30.644234257792043","18536693","15759461","17.62263315985236","-"
"115/05/01","115/3","5469","瀚宇博","電子零組件業","5593102","4597279","3795180","21.661139121641302","47.37382680136383","15693986","10568932","48.491692443474896","本公司之子公司精成科技自114年4月8日起新增合併子公司Lincstech，致使本月營收較去年同期增加。"
"115/05/01","115/3","5471","松翰","半導體業","287702","206329","231992","39.43846962860286","24.01375909514121","762695","615488","23.91711942393678","-"
"115/05/01","115/3","5484","慧友","光電業","41673","87577","35833","-52.41558856777464","16.297826026288618","179881","87984","104.44739952718676","係因有接到代工訂單"
"115/05/01","115/3","5515","建國","建材營造","946520","474310","514333","99.55725158651515","84.02863514493528","2015280","1451762","38.816142039810934","係因部分工案投入量增加，以致營收增加。"
"115/05/01","115/3","5519","隆大","建材營造","270783","106373","290791","154.55989771840598","-6.880543070452662","676975","747945","-9.48866561043927","-"
"115/05/01","115/3","5521","工信","建材營造","965000","751811","815489","28.35672795423318","18.333907630881594","2256873","2153534","4.798577593852709","無"
"115/05/01","115/3","5522","遠雄","建材營造","490442","279130","420815","75.7037939311432","16.54575050794292","5663127","630501","798.1947689218574","本月累計營收較去年同期增加，主要係交屋量較去年同期完工可交屋成屋量增加所致"
"115/05/01","115/3","5525","順天","建材營造","866318","384154","64273","125.51320564148753","1247.8723569772687","1698934","123246","1278.4901741232982","本月及本年累計營收較去年同期增加，係因今年母公司ONE 33及緮華完工交屋收入所致"
"115/05/01","115/3","5531","鄉林","建材營造","40618","57656","29212","-29.551130845011794","39.04559769957552","142080","124354","14.25446708589993","建設業之銷售進度及狀況深受景氣榮枯及市場現狀影響，且建築個案之完工時間並非固定時點，故月營收的表現上會有較大之波動。"
"115/05/01","115/3","5533","皇鼎","建材營造","203169","37682","125981","439.16724165384005","61.269556520427685","342423","346208","-1.0932734078935207","本期營收較去年同期增加達50%以上，係兩期個案營收組成因子不同。"
"115/05/01","115/3","5534","長虹","建材營造","333426","92667","354072","259.8109359318851","-5.8310174201857246","876904","1124519","-22.0196368402846","本月營收較去年同期減少，主要係因本月過戶交屋數額較去年同期減少所致。"
"115/05/01","115/3","5538","東明-KY","鋼鐵工業","1296689","634571","1315629","104.34104300385614","-1.43961557551559","3157957","3078954","2.565903875147209","-"
"115/05/01","115/3","5546","永固-KY","建材營造","74968","30128","225012","148.83165161975572","-66.68266581337885","198123","531141","-62.69860545504866","本公司為控管風險，控管客戶品質，因此整體出貨量減少致3月營收衰退。"
"115/05/01","115/3","5607","遠雄港","航運業","433641","358054","312299","21.110502885039686","38.85443117012863","1214027","894842","35.66942544046882","-"
"115/05/01","115/3","5608","四維航","航運業","270946","236158","255397","14.730815809754487","6.088168615919529","768624","783504","-1.8991606934999694","-"
"115/05/01","115/3","5706","鳳凰","觀光餐旅","205268","349242","260782","-41.224709513746916","-21.28751217492005","709403","719950","-1.4649628446419891","-"
"115/05/01","115/3","5871","中租-KY","其他","8414886","7503416","8662591","12.147400597274627","-2.859479340534489","23998243","24706510","-2.866722171605783","-"
"115/05/01","115/3","5876","上海商銀","金融保險業","4612382","4229750","4766224","9.046208404752054","-3.227754297741776","13760143","13843211","-0.6000630922984559","-"
"115/05/01","115/3","5880","合庫金","金融保險業","5345553","5202882","5074898","2.742153291195149","5.333210637928092","15914312","14390897","10.5859627791096","-"
"115/05/01","115/3","5906","台南-KY","貿易百貨","99834","172281","107534","-42.051648179427794","-7.160525973180575","430263","478698","-10.118070265595428","-"
"115/05/01","115/3","5907","大洋-KY","貿易百貨","224312","241595","257284","-7.153707651234504","-12.815410208174624","713578","796329","-10.39155926758915","-"
"115/05/01","115/3","6005","群益證","金融保險業","1894537","2247805","1235544","-15.71613195984527","53.33626321685023","7128614","3989294","78.69362348325292","主係成交量增加致經紀手續費收入增加"
"115/05/01","115/3","6024","群益期","金融保險業","412226","489013","308480","-15.702445538257674","33.631353734439834","684731","704107","-2.751854476663348","-"
"115/05/01","115/3","6108","競國","電子零組件業","334767","279912","273467","19.597230558175426","22.415867362423985","1003577","960257","4.511292289460009","-"
"115/05/01","115/3","6112","邁達特","資訊服務業","2231109","1835671","1592334","21.541877602250075","40.11564156766106","6018223","4725036","27.36882851262932","-"
"115/05/01","115/3","6115","鎰勝","電子零組件業","722210","407000","690765","77.44717444717445","4.552199373158745","1861798","1775720","4.847498479490009","-"
"115/05/01","115/3","6116","彩晶","光電業","1102665","857851","1001884","28.538056142616842","10.059148564105225","3015410","2899733","3.989229353185276","-"
"115/05/01","115/3","6117","迎廣","電腦及週邊設備業","359757","181074","273517","98.67954537923721","31.530032868158102","839111","690301","21.557262701343326","-"
"115/05/01","115/3","6120","達運","光電業","1744233","1213432","1608977","43.74377797849406","8.406335205537431","4526331","4754982","-4.808661736258938","-"
"115/05/01","115/3","6128","上福","電腦及週邊設備業","485997","421767","473902","15.228787458478259","2.5522154369468795","1340026","1354299","-1.0539031631862683","-"
"115/05/01","115/3","6133","金橋","電子零組件業","117895","75520","119236","56.110963983050844","-1.1246603374819686","324191","301293","7.59991105004099","-"
"115/05/01","115/3","6136","富爾特","通信網路業","63479","50724","43306","25.145887548300607","46.582459705352605","171722","133585","28.54886401916383","-"
"115/05/01","115/3","6139","亞翔","其他電子業","8341790","5443622","5657321","53.239699597069745","47.45124061371098","20348487","12155971","67.39499460799964","主要係工程進入施工高峰期，致本月營收較去年同期大幅增加。"
"115/05/01","115/3","6141","柏承","電子零組件業","195374","133185","178551","46.693696737620606","9.421957871980554","492435","479631","2.6695522182677935","資料係自行結算數"
"115/05/01","115/3","6142","友勁","通信網路業","147636","134096","143682","10.097243765660423","2.7519104689522695","430546","418586","2.8572384169561333","-"
"115/05/01","115/3","6152","百一","通信網路業","137506","89440","176153","53.741055456171736","-21.939450364172053","331496","378820","-12.492476637981099","-"
"115/05/01","115/3","6153","嘉聯益","電子零組件業","424543","285265","419489","48.82407585928873","1.2047991723263303","1180166","1242167","-4.991357844798646","-"
"115/05/01","115/3","6155","鈞寶","電子零組件業","64706","39592","60734","63.43200646595272","6.5399940725129255","163900","155855","5.161849154662988","-"
"115/05/01","115/3","6164","華興","光電業","64570","51119","88435","26.313112541325143","-26.985921863515575","183889","208644","-11.864707348402062","-"
"115/05/01","115/3","6165","浪凡","數位雲端","262422","265857","254900","-1.2920479806813436","2.950961161239702","847294","795031","6.5737059309636985","-"
"115/05/01","115/3","6166","凌華","電腦及週邊設備業","1430156","971954","1110705","47.14235447356562","28.761102182847832","3443841","2675187","28.732720366837906","-"
"115/05/01","115/3","6168","宏齊","光電業","174596","162058","176247","7.736736230238557","-0.9367535333934762","500553","466652","7.264728320032916","-"
"115/05/01","115/3","6176","瑞儀","光電業","3935795","3354310","4089057","17.3354579630386","-3.748101334855445","12046097","12028618","0.145311788935354","-"
"115/05/01","115/3","6177","達麗","建材營造","510307","1461086","200612","-65.07344536871888","154.37511215680018","4844225","587497","724.553146654366","本期營收較去年同期上升，主係本期「武東段二」完工過戶所致。"
